START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,DURACION_MIN,AÑO,MES,DIA,MES_AÑO,DIA_SEMANA,FRANJA_HORARIA,INTERVALO_MINUTOS,COINCIDENCIA_TIEMPO_LUGAR,STOP_PREV
2016-04-12 10:58:00,2016-04-12 11:18:00,Business,Meredith,Cedar Hill,7.5,Customer Visit,20.0,2016,4,12,04-2016,Tuesday,Mañana,65.0,No,Raleigh
2016-04-12 12:22:00,2016-04-12 12:44:00,Business,Raleigh,Morrisville,15.9,Meeting,22.0,2016,4,12,04-2016,Tuesday,Tarde,64.0,No,Cedar Hill
2016-04-12 13:42:00,2016-04-12 14:01:00,Business,Morrisville,Cary,6.5,Meal/Entertain,19.0,2016,4,12,04-2016,Tuesday,Tarde,58.0,No,Morrisville
2016-04-14 07:29:00,2016-04-14 08:09:00,Business,Cary,Holly Springs,15.3,Temporary Site,40.0,2016,4,14,04-2016,Thursday,Mañana,2488.0,No,Cary
2016-04-14 16:00:00,2016-04-14 16:43:00,Business,Holly Springs,Cary,13.7,Temporary Site,43.0,2016,4,14,04-2016,Thursday,Tarde,471.0,No,Holly Springs
2016-04-15 11:36:00,2016-04-15 12:07:00,Business,Cary,Raleigh,11.9,Temporary Site,31.0,2016,4,15,04-2016,Friday,Mañana,1133.0,No,Cary
2016-04-15 12:29:00,2016-04-15 12:32:00,Business,Meredith Townes,Harden Place,1.4,Errand/Supplies,3.0,2016,4,15,04-2016,Friday,Tarde,22.0,No,Raleigh
2016-04-15 14:31:00,2016-04-15 15:01:00,Business,Raleigh,Cary,15.2,Meeting,30.0,2016,4,15,04-2016,Friday,Tarde,119.0,No,Harden Place
2016-04-16 12:59:00,2016-04-16 13:17:00,Business,Cary,Morrisville,6.0,Errand/Supplies,18.0,2016,4,16,04-2016,Saturday,Tarde,1318.0,No,Cary
2016-04-16 15:10:00,2016-04-16 15:26:00,Business,Morrisville,Cary,6.1,Meal/Entertain,16.0,2016,4,16,04-2016,Saturday,Tarde,113.0,No,Morrisville
2016-04-19 17:44:00,2016-04-19 18:08:00,Business,Whitebridge,Wayne Ridge,8.2,Meal/Entertain,24.0,2016,4,19,04-2016,Tuesday,Tarde,4458.0,No,Cary
2016-04-19 19:57:00,2016-04-19 20:19:00,Business,Wayne Ridge,Whitebridge,8.0,Meal/Entertain,22.0,2016,4,19,04-2016,Tuesday,Noche,109.0,No,Wayne Ridge
2016-04-22 08:25:00,2016-04-22 09:04:00,Business,Cary,Raleigh,13.6,Meeting,39.0,2016,4,22,04-2016,Friday,Mañana,3606.0,No,Whitebridge
2016-04-22 10:10:00,2016-04-22 10:40:00,Business,Raleigh,Cary,22.5,Meeting,30.0,2016,4,22,04-2016,Friday,Mañana,66.0,No,Raleigh
2016-04-22 12:08:00,2016-04-22 12:28:00,Business,Cary,Durham,10.4,Meeting,20.0,2016,4,22,04-2016,Friday,Tarde,88.0,No,Cary
2016-04-22 13:02:00,2016-04-22 13:26:00,Business,Durham,Cary,10.0,Meeting,24.0,2016,4,22,04-2016,Friday,Tarde,34.0,No,Durham
2016-04-23 17:03:00,2016-04-23 17:16:00,Business,Whitebridge,Tanglewood,6.0,Meal/Entertain,13.0,2016,4,23,04-2016,Saturday,Tarde,1657.0,No,Cary
2016-04-23 18:49:00,2016-04-23 19:05:00,Business,Tanglewood,Whitebridge,6.5,Meal/Entertain,16.0,2016,4,23,04-2016,Saturday,Noche,93.0,No,Tanglewood
2016-04-24 19:07:00,2016-04-24 19:16:00,Business,Cary,Morrisville,3.1,Errand/Supplies,9.0,2016,4,24,04-2016,Sunday,Noche,1442.0,No,Whitebridge
2016-04-24 19:46:00,2016-04-24 19:52:00,Business,Chessington,Chessington,1.9,Errand/Supplies,6.0,2016,4,24,04-2016,Sunday,Noche,30.0,No,Morrisville
2016-04-24 21:41:00,2016-04-24 21:50:00,Business,Morrisville,Cary,4.2,Between Offices,9.0,2016,4,24,04-2016,Sunday,Noche,109.0,No,Chessington
2016-04-27 13:30:00,2016-04-27 13:40:00,Business,Whitebridge,Burtrose,4.9,Between Offices,10.0,2016,4,27,04-2016,Wednesday,Tarde,3820.0,No,Cary
2016-04-27 14:13:00,2016-04-27 14:25:00,Business,Burtrose,Whitebridge,4.8,Between Offices,12.0,2016,4,27,04-2016,Wednesday,Tarde,33.0,No,Burtrose
2016-04-28 12:09:00,2016-04-28 12:34:00,Business,Cary,Raleigh,12.4,Customer Visit,25.0,2016,4,28,04-2016,Thursday,Tarde,1304.0,No,Whitebridge
2016-04-28 13:30:00,2016-04-28 13:49:00,Business,Raleigh,Cary,32.8,Customer Visit,19.0,2016,4,28,04-2016,Thursday,Tarde,56.0,No,Raleigh
2016-04-28 22:10:00,2016-04-28 22:28:00,Business,Morrisville,Cary,5.5,Customer Visit,18.0,2016,4,28,04-2016,Thursday,Noche,501.0,No,Cary
2016-04-29 11:44:00,2016-04-29 12:01:00,Business,Cary,Durham,9.9,Meeting,17.0,2016,4,29,04-2016,Friday,Mañana,796.0,No,Cary
2016-04-29 13:13:00,2016-04-29 13:34:00,Business,Durham,Cary,10.0,Meeting,21.0,2016,4,29,04-2016,Friday,Tarde,72.0,No,Durham
2016-04-29 18:46:00,2016-04-29 19:18:00,Business,Cary,Durham,14.2,Customer Visit,32.0,2016,4,29,04-2016,Friday,Noche,312.0,No,Cary
2016-04-29 22:44:00,2016-04-29 23:19:00,Business,Durham,Cary,18.2,Meeting,35.0,2016,4,29,04-2016,Friday,Noche,206.0,No,Durham
2016-04-30 18:42:00,2016-04-30 18:57:00,Business,Whitebridge,Waverly Place,7.7,Meal/Entertain,15.0,2016,4,30,04-2016,Saturday,Noche,1163.0,No,Cary
2016-04-30 22:16:00,2016-04-30 22:34:00,Business,Waverly Place,Whitebridge,6.8,,18.0,2016,4,30,04-2016,Saturday,Noche,199.0,No,Waverly Place
2016-05-01 13:45:00,2016-05-01 13:53:00,Business,Whitebridge,Westpark Place,2.1,Meal/Entertain,8.0,2016,5,1,05-2016,Sunday,Tarde,911.0,No,Whitebridge
2016-05-01 14:26:00,2016-05-01 14:31:00,Business,Westpark Place,Whitebridge,2.3,,5.0,2016,5,1,05-2016,Sunday,Tarde,33.0,No,Westpark Place
2016-05-01 17:33:00,2016-05-01 17:45:00,Business,Whitebridge,Tanglewood,6.2,Between Offices,12.0,2016,5,1,05-2016,Sunday,Tarde,182.0,No,Whitebridge
2016-05-01 17:54:00,2016-05-01 18:10:00,Business,Tanglewood,Parkway,7.5,Meeting,16.0,2016,5,1,05-2016,Sunday,Tarde,9.0,Sí,Tanglewood
2016-05-01 22:38:00,2016-05-01 22:49:00,Business,Parkway,Whitebridge,3.1,Errand/Supplies,11.0,2016,5,1,05-2016,Sunday,Noche,268.0,No,Parkway
2016-05-02 14:14:00,2016-05-02 14:21:00,Business,Whitebridge,Westpark Place,2.2,Errand/Supplies,7.0,2016,5,2,05-2016,Monday,Tarde,925.0,No,Whitebridge
2016-05-02 15:37:00,2016-05-02 15:48:00,Business,Westpark Place,Whitebridge,3.9,Meal/Entertain,11.0,2016,5,2,05-2016,Monday,Tarde,76.0,No,Westpark Place
2016-05-03 22:20:00,2016-05-03 22:28:00,Business,Morrisville,Cary,2.5,Meal/Entertain,8.0,2016,5,3,05-2016,Tuesday,Noche,1832.0,No,Whitebridge
2016-05-04 15:16:00,2016-05-04 15:37:00,Business,Cary,Morrisville,8.7,Meal/Entertain,21.0,2016,5,4,05-2016,Wednesday,Tarde,1008.0,No,Cary
2016-05-04 20:55:00,2016-05-04 21:14:00,Business,Mcvan,Capitol One,14.5,Errand/Supplies,19.0,2016,5,4,05-2016,Wednesday,Noche,318.0,No,Morrisville
2016-05-04 21:30:00,2016-05-04 21:36:00,Business,Capitol One,University District,4.5,Meal/Entertain,6.0,2016,5,4,05-2016,Wednesday,Noche,16.0,Sí,Capitol One
2016-05-04 22:19:00,2016-05-04 22:27:00,Business,University District,Capitol One,5.0,Meal/Entertain,8.0,2016,5,4,05-2016,Wednesday,Noche,43.0,No,University District
2016-05-05 21:24:00,2016-05-05 21:36:00,Business,Seattle,Redmond,14.2,Meal/Entertain,12.0,2016,5,5,05-2016,Thursday,Noche,1377.0,No,Capitol One
2016-05-05 22:34:00,2016-05-05 22:40:00,Business,Redmond,Bellevue,2.9,Errand/Supplies,6.0,2016,5,5,05-2016,Thursday,Noche,58.0,No,Redmond
2016-05-05 23:55:00,2016-05-06 00:08:00,Business,Bellevue,Seattle,12.9,Meeting,13.0,2016,5,5,05-2016,Thursday,Madrugada,75.0,No,Bellevue
2016-05-06 05:47:00,2016-05-06 06:02:00,Business,Capitol One,Mcvan,14.4,Meeting,15.0,2016,5,6,05-2016,Friday,Mañana,339.0,No,Seattle
2016-05-06 16:45:00,2016-05-06 16:59:00,Business,Chapel Hill,Morrisville,17.0,Meeting,14.0,2016,5,6,05-2016,Friday,Tarde,643.0,No,Mcvan
2016-05-06 17:18:00,2016-05-06 17:44:00,Business,Morrisville,Cary,7.9,Customer Visit,26.0,2016,5,6,05-2016,Friday,Tarde,19.0,Sí,Morrisville
2016-05-09 06:08:00,2016-05-09 06:25:00,Business,Cary,Morrisville,8.4,Customer Visit,17.0,2016,5,9,05-2016,Monday,Mañana,3624.0,No,Cary
2016-05-09 14:39:00,2016-05-09 15:06:00,Business,San Francisco,Palo Alto,20.5,Between Offices,27.0,2016,5,9,05-2016,Monday,Tarde,494.0,No,Morrisville
2016-05-09 17:58:00,2016-05-09 18:26:00,Business,Palo Alto,Sunnyvale,9.8,Customer Visit,28.0,2016,5,9,05-2016,Monday,Tarde,172.0,No,Palo Alto
2016-05-09 19:35:00,2016-05-09 19:59:00,Business,Sunnyvale,Newark,17.6,Customer Visit,24.0,2016,5,9,05-2016,Monday,Noche,69.0,No,Sunnyvale
2016-05-10 09:03:00,2016-05-10 09:20:00,Business,Newark,Menlo Park,9.3,Customer Visit,17.0,2016,5,10,05-2016,Tuesday,Mañana,784.0,No,Newark
2016-05-10 17:19:00,2016-05-10 17:31:00,Business,Menlo Park,Newark,7.9,Customer Visit,12.0,2016,5,10,05-2016,Tuesday,Tarde,479.0,No,Menlo Park
2016-05-11 08:35:00,2016-05-11 09:12:00,Business,Newark,San Francisco,25.6,Meeting,37.0,2016,5,11,05-2016,Wednesday,Mañana,904.0,No,Newark
2016-05-11 21:47:00,2016-05-11 22:04:00,Business,Morrisville,Cary,8.1,Meeting,17.0,2016,5,11,05-2016,Wednesday,Noche,755.0,No,San Francisco
2016-05-14 18:35:00,2016-05-14 18:39:00,Business,Cary,Morrisville,3.1,Meal/Entertain,4.0,2016,5,14,05-2016,Saturday,Noche,4111.0,No,Cary
2016-05-14 23:01:00,2016-05-14 23:05:00,Business,Morrisville,Cary,3.1,Meal/Entertain,4.0,2016,5,14,05-2016,Saturday,Madrugada,262.0,No,Morrisville
2016-05-17 13:15:00,2016-05-17 13:23:00,Business,Whitebridge,Preston,2.8,Errand/Supplies,8.0,2016,5,17,05-2016,Tuesday,Tarde,3730.0,No,Cary
2016-05-17 13:56:00,2016-05-17 14:08:00,Business,Preston,Westpark Place,2.7,Errand/Supplies,12.0,2016,5,17,05-2016,Tuesday,Tarde,33.0,No,Preston
2016-05-17 14:34:00,2016-05-17 14:40:00,Business,Westpark Place,Whitebridge,1.9,Errand/Supplies,6.0,2016,5,17,05-2016,Tuesday,Tarde,26.0,Sí,Westpark Place
2016-05-18 09:11:00,2016-05-18 09:41:00,Business,Cary,Morrisville,8.4,Customer Visit,30.0,2016,5,18,05-2016,Wednesday,Mañana,1111.0,No,Whitebridge
2016-05-18 13:00:00,2016-05-18 13:02:00,Business,Morrisville,Raleigh,7.6,Customer Visit,2.0,2016,5,18,05-2016,Wednesday,Tarde,199.0,No,Morrisville
2016-05-19 14:37:00,2016-05-19 15:01:00,Business,Old City,Parkway Museums,2.9,Meal/Entertain,24.0,2016,5,19,05-2016,Thursday,Tarde,1535.0,No,Raleigh
2016-05-20 10:56:00,2016-05-20 11:07:00,Business,Old City,Hog Island,11.2,Meeting,11.0,2016,5,20,05-2016,Friday,Mañana,1195.0,No,Parkway Museums
2016-05-20 15:43:00,2016-05-20 16:12:00,Business,Morrisville,Cary,8.2,Meal/Entertain,29.0,2016,5,20,05-2016,Friday,Tarde,276.0,No,Hog Island
2016-05-22 15:39:00,2016-05-22 15:46:00,Business,Cary,Morrisville,3.0,Meal/Entertain,7.0,2016,5,22,05-2016,Sunday,Tarde,2847.0,No,Cary
2016-05-22 18:46:00,2016-05-22 18:53:00,Business,Morrisville,Cary,2.5,Meal/Entertain,7.0,2016,5,22,05-2016,Sunday,Noche,180.0,No,Morrisville
2016-05-23 20:19:00,2016-05-23 20:27:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,8.0,2016,5,23,05-2016,Monday,Noche,1526.0,No,Cary
2016-05-23 21:09:00,2016-05-23 21:21:00,Business,Savon Height,Whitebridge,3.6,Errand/Supplies,12.0,2016,5,23,05-2016,Monday,Noche,42.0,No,Savon Height
2016-05-27 20:26:00,2016-05-27 20:30:00,Business,Whitebridge,Kildaire Farms,4.5,Errand/Supplies,4.0,2016,5,27,05-2016,Friday,Noche,5705.0,No,Whitebridge
2016-05-27 20:47:00,2016-05-27 20:53:00,Business,Savon Height,Kilarney Woods,1.2,,6.0,2016,5,27,05-2016,Friday,Noche,17.0,No,Kildaire Farms
2016-05-27 22:11:00,2016-05-27 22:14:00,Business,Kilarney Woods,Kildaire Farms,1.7,Errand/Supplies,3.0,2016,5,27,05-2016,Friday,Noche,78.0,No,Kilarney Woods
2016-05-28 00:15:00,2016-05-28 00:21:00,Business,Kilarney Woods,Whitebridge,4.7,Errand/Supplies,6.0,2016,5,28,05-2016,Saturday,Madrugada,121.0,No,Kildaire Farms
2016-05-28 12:52:00,2016-05-28 13:06:00,Business,Cary,Morrisville,6.1,Meal/Entertain,14.0,2016,5,28,05-2016,Saturday,Tarde,751.0,No,Whitebridge
2016-05-28 14:35:00,2016-05-28 15:04:00,Business,Morrisville,Cary,11.3,Customer Visit,29.0,2016,5,28,05-2016,Saturday,Tarde,89.0,No,Morrisville
2016-05-31 13:54:00,2016-05-31 14:41:00,Business,Cary,Raleigh,14.9,Meeting,47.0,2016,5,31,05-2016,Tuesday,Tarde,4250.0,No,Cary
2016-05-31 16:02:00,2016-05-31 16:39:00,Business,Raleigh,Cary,14.0,Meeting,37.0,2016,5,31,05-2016,Tuesday,Tarde,81.0,No,Raleigh
2016-05-31 17:50:00,2016-05-31 17:59:00,Business,Westpark Place,Whitebridge,1.8,,9.0,2016,5,31,05-2016,Tuesday,Tarde,71.0,No,Cary
2016-06-01 10:19:00,2016-06-01 10:47:00,Business,Cary,Morrisville,6.7,Customer Visit,28.0,2016,6,1,06-2016,Wednesday,Mañana,980.0,No,Whitebridge
2016-06-01 13:10:00,2016-06-01 13:39:00,Business,Morrisville,Cary,9.6,Meeting,29.0,2016,6,1,06-2016,Wednesday,Tarde,143.0,No,Morrisville
2016-06-03 11:29:00,2016-06-03 11:49:00,Business,Cary,Durham,10.4,Meeting,20.0,2016,6,3,06-2016,Friday,Mañana,2750.0,No,Cary
2016-06-03 13:08:00,2016-06-03 13:38:00,Business,Durham,Cary,9.9,Meeting,30.0,2016,6,3,06-2016,Friday,Tarde,79.0,No,Durham
2016-06-03 15:31:00,2016-06-03 15:54:00,Business,Cary,Morrisville,6.0,Meal/Entertain,23.0,2016,6,3,06-2016,Friday,Tarde,113.0,No,Cary
2016-06-03 18:14:00,2016-06-03 18:29:00,Business,Townes At Everett Crossing,Chessington,3.3,Errand/Supplies,15.0,2016,6,3,06-2016,Friday,Noche,140.0,No,Morrisville
2016-06-03 18:41:00,2016-06-03 18:53:00,Business,Morrisville,Cary,3.1,Errand/Supplies,12.0,2016,6,3,06-2016,Friday,Noche,12.0,No,Chessington
2016-06-03 19:36:00,2016-06-03 19:42:00,Business,Huntington Woods,Weston,1.7,Errand/Supplies,6.0,2016,6,3,06-2016,Friday,Noche,43.0,No,Cary
2016-06-03 22:47:00,2016-06-03 23:06:00,Business,Morrisville,Cary,4.0,Between Offices,19.0,2016,6,3,06-2016,Friday,Noche,185.0,No,Weston
2016-06-05 14:03:00,2016-06-05 14:33:00,Business,Whitebridge,Savon Height,7.8,Customer Visit,30.0,2016,6,5,06-2016,Sunday,Tarde,2337.0,No,Cary
2016-06-05 15:06:00,2016-06-05 15:22:00,Business,Cary,Morrisville,7.8,Customer Visit,16.0,2016,6,5,06-2016,Sunday,Tarde,33.0,No,Savon Height
2016-06-05 15:57:00,2016-06-05 16:08:00,Business,Weston,Weston,3.8,Meal/Entertain,11.0,2016,6,5,06-2016,Sunday,Tarde,35.0,No,Morrisville
2016-06-05 18:05:00,2016-06-05 18:14:00,Business,Morrisville,Cary,2.5,Meal/Entertain,9.0,2016,6,5,06-2016,Sunday,Noche,117.0,No,Weston
2016-06-05 21:53:00,2016-06-05 22:05:00,Business,Cary,Durham,9.9,Meeting,12.0,2016,6,5,06-2016,Sunday,Noche,219.0,No,Cary
2016-06-05 23:52:00,2016-06-06 00:08:00,Business,Durham,Cary,9.9,Meeting,16.0,2016,6,5,06-2016,Sunday,Madrugada,107.0,No,Durham
2016-06-06 15:36:00,2016-06-06 15:45:00,Business,Whitebridge,Hazelwood,3.0,Errand/Supplies,9.0,2016,6,6,06-2016,Monday,Tarde,928.0,No,Cary
2016-06-06 16:16:00,2016-06-06 16:24:00,Business,Hazelwood,Whitebridge,2.4,Errand/Supplies,8.0,2016,6,6,06-2016,Monday,Tarde,31.0,No,Hazelwood
2016-06-06 20:06:00,2016-06-06 20:20:00,Business,Cary,Apex,5.7,Meal/Entertain,14.0,2016,6,6,06-2016,Monday,Noche,222.0,No,Whitebridge
2016-06-06 21:08:00,2016-06-06 21:37:00,Business,Apex,Cary,7.2,Meal/Entertain,29.0,2016,6,6,06-2016,Monday,Noche,48.0,No,Apex
2016-06-06 21:41:00,2016-06-06 22:00:00,Business,Cary,Durham,10.4,Meeting,19.0,2016,6,6,06-2016,Monday,Noche,4.0,Sí,Cary
2016-06-06 23:34:00,2016-06-06 23:48:00,Business,Durham,Cary,9.9,Meeting,14.0,2016,6,6,06-2016,Monday,Madrugada,94.0,No,Durham
2016-06-07 21:42:00,2016-06-07 22:00:00,Business,Cary,Durham,10.4,Meeting,18.0,2016,6,7,06-2016,Tuesday,Noche,1314.0,No,Cary
2016-06-07 23:41:00,2016-06-08 00:04:00,Business,Durham,Cary,9.9,Meeting,23.0,2016,6,7,06-2016,Tuesday,Madrugada,101.0,No,Durham
2016-06-08 08:23:00,2016-06-08 08:53:00,Business,Cary,Morrisville,8.7,Meal/Entertain,30.0,2016,6,8,06-2016,Wednesday,Mañana,499.0,No,Cary
2016-06-08 12:04:00,2016-06-08 13:01:00,Business,Jamaica,New York,22.3,Errand/Supplies,57.0,2016,6,8,06-2016,Wednesday,Tarde,191.0,No,Morrisville
2016-06-08 13:12:00,2016-06-08 13:29:00,Business,Seaport,Gramercy-Flatiron,3.3,Meal/Entertain,17.0,2016,6,8,06-2016,Wednesday,Tarde,11.0,No,New York
2016-06-08 14:31:00,2016-06-08 14:37:00,Business,Medical Centre,Tudor City,0.7,Errand/Supplies,6.0,2016,6,8,06-2016,Wednesday,Tarde,62.0,No,Gramercy-Flatiron
2016-06-08 16:55:00,2016-06-08 17:11:00,Business,Rose Hill,Soho,2.5,Meal/Entertain,16.0,2016,6,8,06-2016,Wednesday,Tarde,138.0,No,Tudor City
2016-06-08 17:16:00,2016-06-08 17:18:00,Business,Soho,Tribeca,0.5,Errand/Supplies,2.0,2016,6,8,06-2016,Wednesday,Tarde,5.0,Sí,Soho
2016-06-08 17:59:00,2016-06-08 18:05:00,Business,Tribeca,Financial District,0.9,Errand/Supplies,6.0,2016,6,8,06-2016,Wednesday,Tarde,41.0,No,Tribeca
2016-06-08 20:11:00,2016-06-08 20:25:00,Business,Financial District,Kips Bay,4.8,Errand/Supplies,14.0,2016,6,8,06-2016,Wednesday,Noche,126.0,No,Financial District
2016-06-10 15:19:00,2016-06-10 16:28:00,Business,New York,Jamaica,16.3,Meeting,69.0,2016,6,10,06-2016,Friday,Tarde,2574.0,No,Kips Bay
2016-06-10 21:47:00,2016-06-10 22:04:00,Business,Cary,Durham,10.4,Meeting,17.0,2016,6,10,06-2016,Friday,Noche,319.0,No,Jamaica
2016-06-10 23:53:00,2016-06-11 00:01:00,Business,Durham,Cary,9.9,Meeting,8.0,2016,6,10,06-2016,Friday,Madrugada,109.0,No,Durham
2016-06-11 17:08:00,2016-06-11 17:16:00,Business,Cary,Morrisville,3.7,Errand/Supplies,8.0,2016,6,11,06-2016,Saturday,Tarde,1027.0,No,Cary
2016-06-11 17:34:00,2016-06-11 17:39:00,Business,Morrisville,Cary,4.6,Meal/Entertain,5.0,2016,6,11,06-2016,Saturday,Tarde,18.0,Sí,Morrisville
2016-06-11 17:50:00,2016-06-11 17:56:00,Business,Westpark Place,Whitebridge,1.7,,6.0,2016,6,11,06-2016,Saturday,Tarde,11.0,No,Cary
2016-06-11 21:45:00,2016-06-11 22:04:00,Business,Cary,Durham,10.4,Meeting,19.0,2016,6,11,06-2016,Saturday,Noche,229.0,No,Whitebridge
2016-06-11 23:39:00,2016-06-12 00:05:00,Business,Durham,Cary,9.9,Meeting,26.0,2016,6,11,06-2016,Saturday,Madrugada,95.0,No,Durham
2016-06-12 19:53:00,2016-06-12 19:56:00,Business,Cary,Morrisville,2.5,Meal/Entertain,3.0,2016,6,12,06-2016,Sunday,Noche,1188.0,No,Cary
2016-06-12 20:05:00,2016-06-12 20:16:00,Business,Morrisville,Cary,4.3,Errand/Supplies,11.0,2016,6,12,06-2016,Sunday,Noche,9.0,Sí,Morrisville
2016-06-12 21:58:00,2016-06-12 22:19:00,Business,Parkway,Whitebridge,2.8,Errand/Supplies,21.0,2016,6,12,06-2016,Sunday,Noche,102.0,No,Cary
2016-06-13 05:23:00,2016-06-13 05:42:00,Business,Cary,Morrisville,8.4,Meal/Entertain,19.0,2016,6,13,06-2016,Monday,Mañana,424.0,No,Whitebridge
2016-06-13 14:17:00,2016-06-13 14:46:00,Business,Oakland,Emeryville,13.2,Meeting,29.0,2016,6,13,06-2016,Monday,Tarde,515.0,No,Morrisville
2016-06-13 18:08:00,2016-06-13 18:47:00,Business,Emeryville,Berkeley,3.9,Meal/Entertain,39.0,2016,6,13,06-2016,Monday,Noche,202.0,No,Emeryville
2016-06-13 18:54:00,2016-06-13 19:23:00,Business,Berkeley,Oakland,5.1,Meal/Entertain,29.0,2016,6,13,06-2016,Monday,Noche,7.0,Sí,Berkeley
2016-06-13 20:00:00,2016-06-13 20:05:00,Business,Oakland,Unknown Location,5.2,Customer Visit,5.0,2016,6,13,06-2016,Monday,Noche,37.0,No,Oakland
2016-06-14 12:03:00,2016-06-14 12:21:00,Business,Emeryville,San Francisco,9.8,,18.0,2016,6,14,06-2016,Tuesday,Tarde,958.0,No,Unknown Location
2016-06-14 16:09:00,2016-06-14 16:39:00,Business,San Francisco,Emeryville,11.6,Meeting,30.0,2016,6,14,06-2016,Tuesday,Tarde,228.0,No,San Francisco
2016-06-14 17:15:00,2016-06-14 17:24:00,Business,Emeryville,Oakland,5.1,Meeting,9.0,2016,6,14,06-2016,Tuesday,Tarde,36.0,No,Emeryville
2016-06-14 17:27:00,2016-06-14 17:57:00,Business,Downtown,Bay Farm Island,9.3,Errand/Supplies,30.0,2016,6,14,06-2016,Tuesday,Tarde,3.0,No,Oakland
2016-06-15 01:46:00,2016-06-15 02:06:00,Business,Kenner,New Orleans,12.4,Between Offices,20.0,2016,6,15,06-2016,Wednesday,Madrugada,469.0,No,Bay Farm Island
2016-06-15 15:26:00,2016-06-15 15:34:00,Business,Cbd,Lower Garden District,1.9,Between Offices,8.0,2016,6,15,06-2016,Wednesday,Tarde,800.0,No,New Orleans
2016-06-15 16:37:00,2016-06-15 17:02:00,Business,Lower Garden District,Lakeview,6.4,Customer Visit,25.0,2016,6,15,06-2016,Wednesday,Tarde,63.0,No,Lower Garden District
2016-06-15 17:29:00,2016-06-15 17:49:00,Personal,Lakeview,Storyville,5.5,,20.0,2016,6,15,06-2016,Wednesday,Tarde,27.0,Sí,Lakeview
2016-06-15 19:52:00,2016-06-15 19:58:00,Business,Storyville,Faubourg Marigny,1.5,Meal/Entertain,6.0,2016,6,15,06-2016,Wednesday,Noche,123.0,No,Storyville
2016-06-16 13:36:00,2016-06-16 14:30:00,Business,New Orleans,Metairie,14.5,,54.0,2016,6,16,06-2016,Thursday,Tarde,1058.0,No,Faubourg Marigny
2016-06-16 14:42:00,2016-06-16 14:46:00,Business,Metairie,Kenner,2.7,,4.0,2016,6,16,06-2016,Thursday,Tarde,12.0,Sí,Metairie
2016-06-16 15:17:00,2016-06-16 15:41:00,Business,Kenner,New Orleans,15.0,,24.0,2016,6,16,06-2016,Thursday,Tarde,31.0,No,Kenner
2016-06-16 19:39:00,2016-06-16 19:56:00,Business,New Orleans,Kenner,12.9,,17.0,2016,6,16,06-2016,Thursday,Noche,238.0,No,New Orleans
2016-06-16 21:43:00,2016-06-16 21:56:00,Business,Kenner,New Orleans,13.6,,13.0,2016,6,16,06-2016,Thursday,Noche,107.0,No,Kenner
2016-06-17 16:11:00,2016-06-17 16:44:00,Business,New Orleans,Kenner,12.2,,33.0,2016,6,17,06-2016,Friday,Tarde,1095.0,No,New Orleans
2016-06-18 00:29:00,2016-06-18 00:51:00,Business,Morrisville,Cary,8.7,,22.0,2016,6,18,06-2016,Saturday,Madrugada,465.0,No,Kenner
2016-06-19 02:39:00,2016-06-19 02:50:00,Business,Cary,Raleigh,6.0,,11.0,2016,6,19,06-2016,Sunday,Madrugada,1548.0,No,Cary
2016-06-19 05:51:00,2016-06-19 06:00:00,Business,Raleigh,Cary,5.9,,9.0,2016,6,19,06-2016,Sunday,Mañana,181.0,No,Raleigh
2016-06-21 15:39:00,2016-06-21 16:08:00,Business,Cary,Raleigh,19.3,,29.0,2016,6,21,06-2016,Tuesday,Tarde,3459.0,No,Cary
2016-06-21 17:11:00,2016-06-21 18:02:00,Business,Raleigh,Cary,16.6,Meal/Entertain,51.0,2016,6,21,06-2016,Tuesday,Tarde,63.0,No,Raleigh
2016-06-24 10:41:00,2016-06-24 10:57:00,Business,Whitebridge,Waverly Place,7.1,Meal/Entertain,16.0,2016,6,24,06-2016,Friday,Mañana,3879.0,No,Cary
2016-06-24 11:54:00,2016-06-24 12:01:00,Business,Waverly Place,Macgregor Downs,2.1,Meal/Entertain,7.0,2016,6,24,06-2016,Friday,Mañana,57.0,No,Waverly Place
2016-06-24 12:19:00,2016-06-24 12:37:00,Business,Cary,Raleigh,8.6,Errand/Supplies,18.0,2016,6,24,06-2016,Friday,Tarde,18.0,No,Macgregor Downs
2016-06-24 12:50:00,2016-06-24 13:12:00,Business,Raleigh,Morrisville,9.0,Errand/Supplies,22.0,2016,6,24,06-2016,Friday,Tarde,13.0,Sí,Raleigh
2016-06-24 13:18:00,2016-06-24 13:27:00,Business,Morrisville,Cary,3.1,Errand/Supplies,9.0,2016,6,24,06-2016,Friday,Tarde,6.0,Sí,Morrisville
2016-06-24 14:01:00,2016-06-24 14:20:00,Business,Cary,Morrisville,8.4,Temporary Site,19.0,2016,6,24,06-2016,Friday,Tarde,34.0,No,Cary
2016-06-24 20:44:00,2016-06-24 21:02:00,Business,Kenner,New Orleans,12.8,,18.0,2016,6,24,06-2016,Friday,Noche,384.0,No,Morrisville
2016-06-25 09:03:00,2016-06-25 09:12:00,Business,Cbd,Bywater,4.5,,9.0,2016,6,25,06-2016,Saturday,Mañana,721.0,No,New Orleans
